ChargerID,stationName,stationNamePoint,lat,lng,เลขถนน,ชื่อ ถนน (x),ตำบล,อำเภอ,จังหวัด,avg_ev_num_weekly_65,min_ev_num_weekly_65,max_ev_num_weekly_65,avg_res_ev_num_weekly_65,min_res_ev_num_weekly_65,max_res_ev_num_weekly_65,avg_trav_ev_num_weekly_65,min_trav_ev_num_weekly_65,max_trav_ev_num_weekly_65,avg_ev_num_weekly_66,min_ev_num_weekly_66,max_ev_num_weekly_66,avg_res_ev_num_weekly_66,min_res_ev_num_weekly_66,max_res_ev_num_weekly_66,avg_trav_ev_num_weekly_66,min_trav_ev_num_weekly_66,max_trav_ev_num_weekly_66,num_lw7_seats_veh_yearly_65,num_lw7_seats_veh_yearly_66
C2332A016A0,PEA VOLTA คาลเท็กซ์ ศรีราชา 1 (เขาคันทรง),PEA VOLTA คาลเท็กซ์ ศรีราชา 1 (เขาคันทรง),13.1076088,101.1451721,331,บายพาส331,ตำบล เขาคันทรง,อำเภอศรีราชา,ชลบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,0,26,26,26,26,3,3,3,40068,41307
C2333A004A0,PEA VOLTA สุราษฎร์ธานี,PEA VOLTA สุราษฎร์ธานี,9.13449287,99.33189392,420,ถนน ชนเกษม,ตำบลตลาด,อำเภอเมืองสุราษฎร์ธานี,สุราษฎร์ธานี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,0,112,112,112,112,6,6,6,13441,13975
TH0323050001,สถานีโดมินิค คาร์วอซ บางแสน (เครือข่าย PEA VOLTA),สถานีโดมินิค คาร์วอซ บางแสน (เครือข่าย PEA VOLTA),13.26145077,100.9333038,3,ถ.สุขุมวิท,ต.เหมือง,อ.เมือง,ชลบุรี,6,0,16,24,23,24,6,1,16,20,0,46,39,32,46,2,2,2,77142,81066
C2332A032A0,PEA VOLTA บางจาก พนัสนิคม,PEA VOLTA บางจาก พนัสนิคม,13.43572426,101.2826233,331,ทางหลวงยุทธศาสตร์ สัตหีบ - พนมสารคาม,ตำบล นาวังหิน,อำเภอพนัสนิคม,ชลบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,0,13,56,56,56,9,5,13,40068,41307
C2333A006A0,PEA VOLTA 7-Eleven ปลายพระยา,PEA VOLTA 7-Eleven ปลายพระยา,8.49898815,98.88202667,44,44,ตำบล ปลายพระยา,อำเภอ ปลายพระยา,กระบี่,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7,0,38,38,38,38,6,6,6,2584,2821
C2332A017A0,PEA VOLTA คาลเท็กซ์ บ้านฉาง,PEA VOLTA คาลเท็กซ์ บ้านฉาง,12.74680042,101.0985489,3,ถ.สุขุมวิท,ตำบล ห้วยโป่ง,อำเภอบ้านฉาง,ระยอง,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1,1,26,26,26,1,1,1,26296,26201
C2333A007A0,PEA VOLTA ตรัง,PEA VOLTA ตรัง,7.60705233,99.59906769,4,ถ.เพชรเกษม,ตำบล นาท่ามเหนือ,อำเภอเมืองตรัง,ตรัง,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,0,53,53,53,53,6,6,6,26647,27572
C2332A012A0,PEA VOLTA เอสโซ่ สอยดาว,PEA VOLTA เอสโซ่ สอยดาว,13.11003685,102.2249374,317,ถ. จันทบุรี - สระแก้ว,ตำบล ปะตง,อำเภอ สอยดาว,จันทบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,21,21,21,21,11,11,11,25074,24701
C2332A040A0,PEA VOLTA บางจาก ปราณบุรี,PEA VOLTA บางจาก ปราณบุรี,12.3783617,99.89122772,4,ถนนเพชรเกษม,ตำบล หนองตาแต้ม,อำเภอปราณบุรี,ประจวบคีรีขันธ์,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31,0,181,181,181,181,6,6,6,39596,42430
C2332A009A0,PEA VOLTA จันทบุรี,PEA VOLTA จันทบุรี,12.59599876,102.0955277,3146,ถนน ท่าแฉลบ,ตำบลวัดใหม่,อำเภอเมืองจันทบุรี,จันทบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,81,81,81,81,81,81,12,12,12,,
C2332A029A0,PEA VOLTA 7-Eleven ตะพานหิน,PEA VOLTA 7-Eleven ตะพานหิน,16.21565056,100.4385986,113,113,ตำบล ตะพานหิน,อำเภอ ตะพานหิน,พิจิตร,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,128,128,128,128,128,128,6,4,7,9536,9025
C2332A005A0,PEA VOLTA คาลเท็กซ์ ขาณุวรลักษบุรี,PEA VOLTA คาลเท็กซ์ ขาณุวรลักษบุรี,16.00706482,99.79769135,1,ถ.พหลโยธิน,ตำบล สลกบาตร,อำเภอขาณุวรลักษบุรี,กำแพงเพชร,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97,97,97,97,97,97,11,11,11,29100,34202
C2332A003A0,PEA VOLTA คาลเท็กซ์ บางระกำ,PEA VOLTA คาลเท็กซ์ บางระกำ,16.63413048,100.148613,117,AH14,ตำบล บ่อทอง,อำเภอบางระกำ,พิษณุโลก,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,74,74,74,8,8,8,10276,12225
C2332A008A0,PEA VOLTA เขตลพบุรี,PEA VOLTA เขตลพบุรี,14.80246544,100.6534042,1,ถ.พหลโยธิน,ตำบล ท่าหิน,อำเภอเมืองลพบุรี,ลพบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49,49,49,12,12,12,11562,9896
C2332A034A0,PEA VOLTA บางจาก เมืองนครสวรรค์,PEA VOLTA บางจาก เมืองนครสวรรค์,15.70757294,100.0880737,1,ถ. พหลโยธิน,ตำบลวัดไทร,อำเภอเมืองนครสวรรค์,นครสวรรค์,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56,56,56,9,5,13,51277,50591
C2332A015A0,PEA VOLTA คาลเท็กซ์ ปราณบุรี,PEA VOLTA คาลเท็กซ์ ปราณบุรี,12.35778427,99.8849411,4,ถ.เพชรเกษม,ตำบล หนองตาแต้ม,อำเภอปราณบุรี,ประจวบคีรีขันธ์,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,21,12,12,12,39596,42430
C2333A001A0,PEA VOLTA 7-Eleven เมืองประจวบคีรีขันธ์,PEA VOLTA 7-Eleven เมืองประจวบคีรีขันธ์,11.80021954,99.79222107,4,ถ.เพชรเกษม,ตำบล ประจวบคีรีขันธ์,อำเภอเมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,181,181,181,6,6,6,39596,42430
C2332A013A0,PEA VOLTA คาลเท็กซ์ เมืองชุมพร,PEA VOLTA คาลเท็กซ์ เมืองชุมพร,10.35582829,99.11738586,41,ถนนเอเชีย,ตำบล วิสัยเหนือ,อำเภอเมืองชุมพร,ชุมพร,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,21,11,11,11,18131,17471
C2332A041A0,PEA VOLTA บางจาก ทุ่งตะโก,PEA VOLTA บางจาก ทุ่งตะโก,10.15501881,99.09619141,41,ถนนเอเชีย,ตำบลทุ่งตะไคร,อำเภอทุ่งตะโก,ชุมพร,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,181,181,181,6,6,6,18131,17471
C2332A037A0,PEA VOLTA เขตพระนครศรีอยุธยา,PEA VOLTA เขตพระนครศรีอยุธยา,14.38348198,100.6033554,32,32,ตำบลหันตรา,อำเภอ พระนครศรีอยุธยา,พระนครศรีอยุธยา,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56,56,56,9,5,13,79755,81670
C2333A025A0,PEA VOLTA คาลเท็กซ์ พนมสารคาม,PEA VOLTA คาลเท็กซ์ พนมสารคาม,13.72176456,101.3178711,304,กบินทร์บุรี-ฉะเชิงเทรา,ตำบลเมืองเก่า,อำเภอพนมสารคาม,ฉะเชิงเทรา,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,24,24,19,19,19,22412,28995
C2332A039A0,PEA VOLTA บางจาก ละแม 2 (สวนแตง),PEA VOLTA บางจาก ละแม 2 (สวนแตง),9.74022961,99.10220337,41,41,ตำบล สวนแตง,อำเภอละแม,ชุมพร,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,21,9,5,13,18131,17471
C2335A019A0,PEA VOLTA บางจาก เมืองสมุทรสาคร 2 (บางกระเจ้า),PEA VOLTA บางจาก เมืองสมุทรสาคร 2 (บางกระเจ้า),13.53953838,100.2303696,35,ทางคู่ขนานถนน พระราม 2,ตำบลบางกระเจ้า,อำเภอเมืองสมุทรสาคร,สมุทรสาคร,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26,26,26,17,17,17,59958,57788
C2335A025A0,PEA VOLTA คาลเท็กซ์ เมืองตรัง,PEA VOLTA คาลเท็กซ์ เมืองตรัง,7.56078815,99.59434509,4046,ทางหลวงแผ่นดินหมายเลข 4046,ตำบล บางรัก,เมือง,ตรัง,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28,28,28,12,12,12,7934,9865
C2335A026A0,PEA VOLTA 7-Eleven ย่านตาขาว,PEA VOLTA 7-Eleven ย่านตาขาว,7.37824297,99.67483521,404,ถ.ตรัง ปะเหลียน,ตำบล ย่านตาขาว,อำเภอ ย่านตาขาว,ตรัง,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28,28,28,12,12,12,17985,17741
C2333A029A0,PEA VOLTA เอสโซ่ เมืองกาญจนบุรี,PEA VOLTA เอสโซ่ เมืองกาญจนบุรี,14.05166721,99.50518036,323,ถ.แสงชูโต,ตำบล ท่ามะขาม,อำเภอเมืองกาญจนบุรี,กาญจนบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,24,24,6,6,6,53089,55240
C2333A030A0,PEA VOLTA มหาวิทยาลัยมหิดล วิทยาเขตกาญจนบุรี,PEA VOLTA มหาวิทยาลัยมหิดล วิทยาเขตกาญจนบุรี,14.13148499,99.16014099,323,ถ.แสงชูโต,ต.ลุ่มสุ่ม,อ.ไทรโยค,กาญจนบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,24,24,6,6,6,53089,55240
C2335A020A0,PEA VOLTA บางจาก ไทรโยค,PEA VOLTA บางจาก ไทรโยค,14.08925438,99.28090668,323,ถ.แสงชูโต,ตำบล สิงห์,อำเภอไทรโยค,กาญจนบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26,26,26,17,17,17,53089,55240
C2332A023A0,PEA VOLTA คาลเท็กซ์ คุระบุรี,PEA VOLTA คาลเท็กซ์ คุระบุรี,9.22546864,98.38592529,4,ถ.เพชรเกษม,ตำบลคุระ,อำเภอ คุระบุรี,พังงา,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,95,95,6,6,6,20210,19117
C2335A027A0,PEA VOLTA พังงา,PEA VOLTA พังงา,8.44794273,98.53263092,3027,ถนนเทศบาลบำรุง,ตำบล ถ้ำน้ำผุด,อำเภอเมืองพังงา,พังงา,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28,28,28,12,12,12,,
C2335A006A0,PEA VOLTA บางจาก หางดง,PEA VOLTA บางจาก หางดง,18.71303177,98.92556763,119,ถนนหมายเลข 119,ตำบลหางดง,อำเภอหางดง,เชียงใหม่,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27,27,27,27,27,27,2,2,2,,37549
C2333A009A0,PEA VOLTA คาลเท็กซ์ แม่แตง,PEA VOLTA คาลเท็กซ์ แม่แตง,19.09432793,98.85349274,1095,ถนนหมายเลข 1095,ตำบล สบเปิง,อำเภอแม่แตง,เชียงใหม่,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,30,30,30,30,30,6,6,6,4889,3210
C2335A007A0,PEA VOLTA บางจาก เมืองเชียงใหม่ (แม่เหียะ),PEA VOLTA บางจาก เมืองเชียงใหม่ (แม่เหียะ),18.74054527,98.96505737,3029,ถ.สมโภชเชียงใหม่ 700 ปี,ตำบล แม่เหียะ,อำเภอเมืองเชียงใหม่,เชียงใหม่,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27,27,27,2,2,2,,37549
C2335A009A0,PEA VOLTA แจ่มฟ้า เมืองลำพูน,PEA VOLTA แจ่มฟ้า เมืองลำพูน,18.55843925,99.03946686,114,ถนนหมายเลข 114,ตำบล เวียงยอง,อำเภอเมืองลำพูน,ลำพูน,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27,27,27,2,2,2,16325,19059
C2335A024A0,PEA VOLTA บางจาก หนองจิก,PEA VOLTA บางจาก หนองจิก,6.80325985,101.1403732,43,ถนนสายเอเซีย (ปัตตานี-หาดใหญ่),ตำบลบ่อทอง,อำเภอ หนองจิก,ปัตตานี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,12,12,28,28,28,12,12,12,3627,3919
C2335A003A0,PEA VOLTA สุไหงโก-ลก,PEA VOLTA สุไหงโก-ลก,6.02049112,101.9443893,4056,ทางหลวงแผ่นดินหมายเลข 4056,ตำบล สุไหงโก-ลก,อำเภอ สุไหงโก-ลก,นราธิวาส,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,2,35,35,35,2,2,2,15345,15938
C2333A015A0,PEA VOLTA เขตอุดรธานี,PEA VOLTA เขตอุดรธานี,17.36808968,102.7598267,216,ถนน ช้างเผือก,ตำบล นาดี,อำเภอเมืองอุดรธานี,อุดรธานี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,30,30,19,19,19,25740,25184
C2332A035A0,PEA VOLTA บางจาก กุมภวาปี,PEA VOLTA บางจาก กุมภวาปี,17.11879158,102.9888992,2023,2023,ต.ตูมใต้,อำเภอกุมภวาปี,อุดรธานี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56,56,56,9,5,13,11244,15471
C2335A005A0,PEA VOLTA คาลเท็กซ์ สบปราบ,PEA VOLTA คาลเท็กซ์ สบปราบ,17.90705681,99.34196472,1,ถ. พหลโยธิน,ตำบล สบปราบ,อำเภอสบปราบ,ลำปาง,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33,33,33,33,33,33,2,2,2,71039,71864
C2332A036A0,PEA VOLTA บางจาก เมืองหนองคาย 2 (โพธิ์ชัย),PEA VOLTA บางจาก เมืองหนองคาย 2 (โพธิ์ชัย),17.86168098,102.7494583,233,233,ตำบล โพธิ์ชัย,อำเภอเมืองหนองคาย,หนองคาย,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56,56,56,9,5,13,,
C2335A004A0,PEA VOLTA ปาย,PEA VOLTA ปาย,19.36255455,98.42513275,1095,ถ.แสงทอง,ตำบล เวียงใต้,อำเภอปาย,แม่ฮ่องสอน,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,35,35,2,2,2,2809,3341
C2333A011A0,PEA VOLTA คาลเท็กซ์ เมืองเชียงราย (รอบเวียง),PEA VOLTA คาลเท็กซ์ เมืองเชียงราย (รอบเวียง),19.91318893,99.86016083,1232,ถนน เวียงบูรพา,ตำบล รอบเวียง,อำเภอเมืองเชียงราย,เชียงราย,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,30,30,6,6,6,1898,2123
C2333A020A0,PEA VOLTA โรงพยาบาลพริ้นซ์ ศรีสะเกษ,PEA VOLTA โรงพยาบาลพริ้นซ์ ศรีสะเกษ,15.12257767,104.303566,226,Princ Sisaket Rd,ตำบล หญ้าปล้อง,อำเภอเมืองศรีสะเกษ,ศรีสะเกษ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,24,24,24,24,24,19,19,19,26709,25069
C2332A019A0,PEA VOLTA เขตนครศรีธรรมราช,PEA VOLTA เขตนครศรีธรรมราช,8.35619545,99.91693115,4046,ทางหลวงชนบท4046,ตำบล นาสาร,อำเภอ พระพรหม,นครศรีธรรมราช,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27,27,27,9,9,9,,
C2332A020A0,PEA VOLTA คาลเท็กซ์ ชะอวด,PEA VOLTA คาลเท็กซ์ ชะอวด,7.96088219,99.91290283,41,AH2,ตำบล เขาพระทอง,อำเภอ ชะอวด,นครศรีธรรมราช,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27,27,27,9,9,9,17835,22693
C2333A013A0,PEA VOLTA คาลเท็กซ์ เวียงป่าเป้า,PEA VOLTA คาลเท็กซ์ เวียงป่าเป้า,19.27036285,99.51170349,118,ถนนหมายเลข 118,ตำบล ป่างิ้ว,อำเภอเวียงป่าเป้า,เชียงราย,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,30,30,6,6,6,19286,19593
C2332A021A0,PEA VOLTA คาลเท็กซ์ เมืองนครศรีธรรมราช,PEA VOLTA คาลเท็กซ์ เมืองนครศรีธรรมราช,8.48549271,99.92604828,4103,ถนนทล.4103,ตำบล ท่างิ้ว,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27,27,27,9,9,9,16326,6828
